"id","zipcode","name","settlement_type_code","settlement_type","city_code","city","state_code","state","office_code","zone"
"17821","34167","Galicia","21","Fraccionamiento","5","Durango","10","Durango","34131","Urbano"
"17822","34167","Geraldine","21","Fraccionamiento","5","Durango","10","Durango","34131","Urbano"
"17823","34167","Milenio 450","21","Fraccionamiento","5","Durango","10","Durango","34131","Urbano"
"17824","34167","Victoria de Durango","9","Colonia","5","Durango","10","Durango","34131","Urbano"
"17825","34167","Isabel Almanza","9","Colonia","5","Durango","10","Durango","34131","Urbano"
"17826","34167","Aranza","21","Fraccionamiento","5","Durango","10","Durango","34131","Urbano"
"17827","34167","Bicentenario","21","Fraccionamiento","5","Durango","10","Durango","34131","Urbano"
"17828","34167","Constituyentes","21","Fraccionamiento","5","Durango","10","Durango","34131","Urbano"
"17829","34167","Toledo","21","Fraccionamiento","5","Durango","10","Durango","34131","Urbano"
"17830","34167","Benito Juárez","21","Fraccionamiento","5","Durango","10","Durango","34131","Urbano"
"17831","34167","Locutores","21","Fraccionamiento","5","Durango","10","Durango","34131","Urbano"
"17832","34167","Ignacio Zaragoza","9","Colonia","5","Durango","10","Durango","34131","Urbano"
"17833","34167","Jardines de Cancún","9","Colonia","5","Durango","10","Durango","34131","Urbano"
"17834","34167","Unidad Habitacional Don Francisco","21","Fraccionamiento","5","Durango","10","Durango","34131","Urbano"
"17835","34167","Orquí­dea","21","Fraccionamiento","5","Durango","10","Durango","34131","Urbano"
"17836","34167","Vivah Reforma I","21","Fraccionamiento","5","Durango","10","Durango","34131","Urbano"
"17837","34167","Colibrí­","21","Fraccionamiento","5","Durango","10","Durango","34131","Urbano"
"17838","34167","Edmundo Ravelo Duarte","9","Colonia","5","Durango","10","Durango","34131","Urbano"
"17839","34168","San Carlos","9","Colonia","5","Durango","10","Durango","34131","Urbano"
"17840","34168","Cristóbal Colón","9","Colonia","5","Durango","10","Durango","34131","Urbano"
"17841","34168","Ampliación Las Rosas","9","Colonia","5","Durango","10","Durango","34131","Urbano"
"17842","34168","Real Victoria II","21","Fraccionamiento","5","Durango","10","Durango","34131","Urbano"
"17843","34169","Genaro Vázquez","9","Colonia","5","Durango","10","Durango","34131","Urbano"
"17844","34169","Miramar","9","Colonia","5","Durango","10","Durango","34131","Urbano"
"17845","34170","Las Misiones (Edificios de Departamentos)","21","Fraccionamiento","5","Durango","10","Durango","34131","Urbano"
"17846","34170","Jalisco","9","Colonia","5","Durango","10","Durango","34131","Urbano"
"17847","34170","Camino Real","21","Fraccionamiento","5","Durango","10","Durango","34131","Urbano"
"17848","34170","El Refugio","9","Colonia","5","Durango","10","Durango","34131","Urbano"
"17849","34170","Privada las Quintas","21","Fraccionamiento","5","Durango","10","Durango","34131","Urbano"
